"level" "taxa" "taxashort" "hex" "R" "G" "B"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae.Zoogloea" "Zoogloea" "#7B589E" "0.482758620689655" "0.344827586206897" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.SC-I-84.." "" "#EDC146" "0.931034482758621" "0.758620689655172" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Thiobacterales.." "" "#E5FF7B" "0.896551724137931" "1" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria..." "" "#C1359E" "0.758620689655172" "0.206896551724138" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bacteriovoracaceae." "" "#4F237B" "0.310344827586207" "0.137931034482759" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales.Bdellovibrionaceae.Bdellovibrio" "Bdellovibrio" "#FFE5B9" "1" "0.896551724137931" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae." "" "#00B900" "0" "0.724137931034483" "0"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Bilophila" "Bilophila" "#007B7B" "0" "0.482758620689655" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio" "Desulfovibrio" "#7B584F" "0.482758620689655" "0.344827586206897" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.MIZ46.." "" "#D395D3" "0.827586206896552" "0.586206896551724" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Other.Other" "Myxococcales;Other;Other" "#3E2361" "0.241379310344828" "0.137931034482759" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.." "" "#B03E61" "0.689655172413793" "0.241379310344828" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.0319-6G20." "" "#61ED1A" "0.379310344827586" "0.931034482758621" "0.103448275862069"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Haliangiaceae." "" "#C1CA1A" "0.758620689655172" "0.793103448275862" "0.103448275862069"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Myxococcaceae." "" "#8D4FDC" "0.551724137931034" "0.310344827586207" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Myxococcaceae.Anaeromyxobacter" "Anaeromyxobacter" "#461A3E" "0.275862068965517" "0.103448275862069" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Nannocystaceae.Plesiocystis" "Plesiocystis" "#7284ED" "0.448275862068966" "0.517241379310345" "0.931034482758621"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Polyangiaceae.Other" "Polyangiaceae;Other" "#46004F" "0.275862068965517" "0" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Polyangiaceae." "" "#A78D84" "0.655172413793103" "0.551724137931034" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Polyangiaceae.Chondromyces" "Chondromyces" "#C19EB0" "0.758620689655172" "0.620689655172414" "0.689655172413793"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Spirobacillales.." "" "#D3B046" "0.827586206896552" "0.689655172413793" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Syntrophobacterales.Syntrophaceae.Desulfobacca" "Desulfobacca" "#0072B0" "0" "0.448275862068966" "0.689655172413793"
"6" "Bacteria.Proteobacteria.Deltaproteobacteria.Syntrophobacterales.Syntrophobacteraceae." "" "#9EA7DC" "0.620689655172414" "0.655172413793103" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Arcobacter" "Arcobacter" "#8D9546" "0.551724137931034" "0.586206896551724" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Sulfurospirillum" "Sulfurospirillum" "#F66A9E" "0.96551724137931" "0.413793103448276" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Aeromonadaceae." "" "#B08D2C" "0.689655172413793" "0.551724137931034" "0.172413793103448"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio" "Succinivibrio" "#954F72" "0.586206896551724" "0.310344827586207" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae." "" "#3E3EA7" "0.241379310344828" "0.241379310344828" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae.Cellvibrio" "Cellvibrio" "#C18D00" "0.758620689655172" "0.551724137931034" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae.HB2-32-21" "HB2-32-21" "#9E9E72" "0.620689655172414" "0.620689655172414" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae.Marinobacter" "Marinobacter" "#C14600" "0.758620689655172" "0.275862068965517" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Idiomarinaceae." "" "#350000" "0.206896551724138" "0" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Idiomarinaceae.Idiomarina" "Idiomarina" "#EDFF00" "0.931034482758621" "1" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Idiomarinaceae.Pseudidiomarina" "Pseudidiomarina" "#6A72FF" "0.413793103448276" "0.448275862068966" "1"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Shewanellaceae.Shewanella" "Shewanella" "#6A7B84" "0.413793103448276" "0.482758620689655" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.[Chromatiaceae].Other" "[Chromatiaceae];Other" "#FF61ED" "1" "0.379310344827586" "0.931034482758621"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.[Chromatiaceae]." "" "#469E2C" "0.275862068965517" "0.620689655172414" "0.172413793103448"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.[Chromatiaceae].Rheinheimera" "Rheinheimera" "#00FF61" "0" "1" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Chromatiales.." "" "#B9353E" "0.724137931034483" "0.206896551724138" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Chromatiales.Ectothiorhodospiraceae.Halorhodospira" "Halorhodospira" "#469546" "0.275862068965517" "0.586206896551724" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Other" "Enterobacteriaceae;Other" "#B961B9" "0.724137931034483" "0.379310344827586" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae." "" "#724658" "0.448275862068966" "0.275862068965517" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Buchnera" "Buchnera" "#72B9ED" "0.448275862068966" "0.724137931034483" "0.931034482758621"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Citrobacter" "Citrobacter" "#6A9561" "0.413793103448276" "0.586206896551724" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Enterobacter" "Enterobacter" "#58FFB0" "0.344827586206897" "1" "0.689655172413793"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Erwinia" "Erwinia" "#84DCB9" "0.517241379310345" "0.862068965517241" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Pantoea" "Pantoea" "#B99558" "0.724137931034483" "0.586206896551724" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Proteus" "Proteus" "#FF9ECA" "1" "0.620689655172414" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Serratia" "Serratia" "#844FA7" "0.517241379310345" "0.310344827586207" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacteriales.Enterobacteriaceae.Trabulsiella" "Trabulsiella" "#9EC184" "0.620689655172414" "0.758620689655172" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Coxiellaceae." "" "#9ED3D3" "0.620689655172414" "0.827586206896552" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Legionellaceae." "" "#0061FF" "0" "0.379310344827586" "1"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Legionellaceae.Legionella" "Legionella" "#467B6A" "0.275862068965517" "0.482758620689655" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Alcanivoracaceae.Alcanivorax" "Alcanivorax" "#E53E23" "0.896551724137931" "0.241379310344828" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Hahellaceae.Hahella" "Hahella" "#3ECA84" "0.241379310344828" "0.793103448275862" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Other" "Halomonadaceae;Other" "#462312" "0.275862068965517" "0.137931034482759" "0.0689655172413793"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Candidatus Portiera" "Candidatus Portiera" "#460084" "0.275862068965517" "0" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Chromohalobacter" "Chromohalobacter" "#B923E5" "0.724137931034483" "0.137931034482759" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Cobetia" "Cobetia" "#B0CA35" "0.689655172413793" "0.793103448275862" "0.206896551724138"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Haererehalobacter" "Haererehalobacter" "#D3FFCA" "0.827586206896552" "1" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Halomonas" "Halomonas" "#B9CAA7" "0.724137931034483" "0.793103448275862" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Oceanospirillaceae.Marinomonas" "Marinomonas" "#E56AA7" "0.896551724137931" "0.413793103448276" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae." "" "#72B095" "0.448275862068966" "0.689655172413793" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Actinobacillus" "Actinobacillus" "#D346DC" "0.827586206896552" "0.275862068965517" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus" "Haemophilus" "#2C231A" "0.172413793103448" "0.137931034482759" "0.103448275862069"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Other.Other" "Pseudomonadales;Other;Other" "#4F23C1" "0.310344827586207" "0.137931034482759" "0.758620689655172"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Other" "Moraxellaceae;Other" "#FF4695" "1" "0.275862068965517" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae." "" "#584FCA" "0.344827586206897" "0.310344827586207" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter" "Acinetobacter" "#8D959E" "0.551724137931034" "0.586206896551724" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Enhydrobacter" "Enhydrobacter" "#58CAC1" "0.344827586206897" "0.793103448275862" "0.758620689655172"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Moraxella" "Moraxella" "#4F6A23" "0.310344827586207" "0.413793103448276" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Perlucidibaca" "Perlucidibaca" "#6AFFF6" "0.413793103448276" "1" "0.96551724137931"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Psychrobacter" "Psychrobacter" "#844600" "0.517241379310345" "0.275862068965517" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae." "" "#E53E6A" "0.896551724137931" "0.241379310344828" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas" "Pseudomonas" "#7B8D58" "0.482758620689655" "0.551724137931034" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Salinisphaerales.Salinisphaeraceae.Salinisphaera" "Salinisphaera" "#D3E5F6" "0.827586206896552" "0.896551724137931" "0.96551724137931"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Vibrionales.Pseudoalteromonadaceae.Pseudoalteromonas" "Pseudoalteromonas" "#DCDCCA" "0.862068965517241" "0.862068965517241" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Sinobacteraceae." "" "#002C7B" "0" "0.172413793103448" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Sinobacteraceae.Steroidobacter" "Steroidobacter" "#001A09" "0" "0.103448275862069" "0.0344827586206897"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Other" "Xanthomonadaceae;Other" "#72FF6A" "0.448275862068966" "1" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae." "" "#B9236A" "0.724137931034483" "0.137931034482759" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Arenimonas" "Arenimonas" "#2C353E" "0.172413793103448" "0.206896551724138" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Dokdonella" "Dokdonella" "#8D6A4F" "0.551724137931034" "0.413793103448276" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Luteibacter" "Luteibacter" "#46A700" "0.275862068965517" "0.655172413793103" "0"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Luteimonas" "Luteimonas" "#C184D3" "0.758620689655172" "0.517241379310345" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Lysobacter" "Lysobacter" "#9E46E5" "0.620689655172414" "0.275862068965517" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Pseudoxanthomonas" "Pseudoxanthomonas" "#F64FB9" "0.96551724137931" "0.310344827586207" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Stenotrophomonas" "Stenotrophomonas" "#B0B06A" "0.689655172413793" "0.689655172413793" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Thermomonas" "Thermomonas" "#124F12" "0.0689655172413793" "0.310344827586207" "0.0689655172413793"
"6" "Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Xanthomonas" "Xanthomonas" "#FFC1CA" "1" "0.758620689655172" "0.793103448275862"
"6" "Bacteria.Spirochaetes.Spirochaetes.Spirochaetales.Spirochaetaceae.Treponema" "Treponema" "#722CB0" "0.448275862068966" "0.172413793103448" "0.689655172413793"
"6" "Bacteria.TM6.SJA-4..." "" "#350023" "0.206896551724138" "0" "0.137931034482759"
"6" "Bacteria.Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae." "" "#001A46" "0" "0.103448275862069" "0.275862068965517"
"6" "Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae." "" "#9EB0FF" "0.620689655172414" "0.689655172413793" "1"
"6" "Bacteria.Tenericutes.Mollicutes.RF39.." "" "#B935B9" "0.724137931034483" "0.206896551724138" "0.724137931034483"
"6" "Bacteria.Tenericutes.RF3.ML615J-28.." "" "#4F091A" "0.310344827586207" "0.0344827586206897" "0.103448275862069"
"6" "Bacteria.Verrucomicrobia.Opitutae.Opitutales.Opitutaceae." "" "#F63ED3" "0.96551724137931" "0.241379310344828" "0.827586206896552"
"6" "Bacteria.Verrucomicrobia.Opitutae.Opitutales.Opitutaceae.Opitutus" "Opitutus" "#ED842C" "0.931034482758621" "0.517241379310345" "0.172413793103448"
"6" "Bacteria.Verrucomicrobia.Opitutae.[Cerasicoccales].[Cerasicoccaceae]." "" "#952C72" "0.586206896551724" "0.172413793103448" "0.448275862068966"
"6" "Bacteria.Verrucomicrobia.Verruco-5.WCHB1-41.RFP12." "" "#84EDB9" "0.517241379310345" "0.931034482758621" "0.724137931034483"
"6" "Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae." "" "#B0FF8D" "0.689655172413793" "1" "0.551724137931034"
"6" "Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae.Akkermansia" "Akkermansia" "#354F35" "0.206896551724138" "0.310344827586207" "0.206896551724138"
"6" "Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae.Luteolibacter" "Luteolibacter" "#727B35" "0.448275862068966" "0.482758620689655" "0.206896551724138"
"6" "Bacteria.Verrucomicrobia.[Pedosphaerae].[Pedosphaerales].." "" "#1261B9" "0.0689655172413793" "0.379310344827586" "0.724137931034483"
"6" "Bacteria.Verrucomicrobia.[Spartobacteria].[Chthoniobacterales].[Chthoniobacteraceae]." "" "#FF9E09" "1" "0.620689655172414" "0.0344827586206897"
"6" "Bacteria.Verrucomicrobia.[Spartobacteria].[Chthoniobacterales].[Chthoniobacteraceae].Candidatus Xiphinematobacter" "Candidatus Xiphinematobacter" "#9E6A2C" "0.620689655172414" "0.413793103448276" "0.172413793103448"
"6" "Bacteria.Verrucomicrobia.[Spartobacteria].[Chthoniobacterales].[Chthoniobacteraceae].DA101" "DA101" "#725823" "0.448275862068966" "0.344827586206897" "0.137931034482759"
"6" "Bacteria.Verrucomicrobia.[Spartobacteria].[Chthoniobacterales].[Chthoniobacteraceae].Ellin506" "Ellin506" "#A79EE5" "0.655172413793103" "0.620689655172414" "0.896551724137931"
"6" "Bacteria.Verrucomicrobia.[Spartobacteria].[Chthoniobacterales].[Chthoniobacteraceae].OR-59" "OR-59" "#00FF3E" "0" "1" "0.241379310344828"
"6" "Bacteria.[Thermi].Deinococci.Deinococcales.Deinococcaceae.Deinococcus" "Deinococcus" "#B00923" "0.689655172413793" "0.0344827586206897" "0.137931034482759"
"6" "Bacteria.[Thermi].Deinococci.Deinococcales.Trueperaceae." "" "#58DC3E" "0.344827586206897" "0.862068965517241" "0.241379310344828"
"6" "Bacteria.[Thermi].Deinococci.Deinococcales.Trueperaceae.Truepera" "Truepera" "#724F84" "0.448275862068966" "0.310344827586207" "0.517241379310345"
"6" "Bacteria.[Thermi].Deinococci.Thermales.Thermaceae.Meiothermus" "Meiothermus" "#B0956A" "0.689655172413793" "0.586206896551724" "0.413793103448276"
"6" "Bacteria.[Thermi].Deinococci.Thermales.Thermaceae.Thermus" "Thermus" "#6A618D" "0.413793103448276" "0.379310344827586" "0.551724137931034"
"2" "Bacteria.Desulfobacterota" "" "#8DCAB9" "0.5517241" "0.7931034" "0.7241379"
"2" "Bacteria.Campylobacterota" "" "#46003E" "0.2758621" "0" "0.2413793"
"2" "Bacteria.Patescibacteria" "" "#0289b6" "0.00784313725490196" "0.537254901960784" "0.713725490196078"
"3" "Bacteria.Desulfobacterota.Desulfovibrionia" "" "#8DCAB9" "0.5517241" "0.7931034" "0.7241379"
"3" "Bacteria.Campylobacterota.Campylobacteria" "" "#46003E" "0.2758621" "0" "0.2413793"
"3" "Bacteria.Patescibacteria.Gracilibacteria" "" "#0289b6" "0.00784313725490196" "0.537254901960784" "0.713725490196078"
"3" "Bacteria.Patescibacteria.Saccharimonadia" "" "#0289b6" "0.00784313725490196" "0.537254901960784" "0.713725490196078"
"3" "Bacteria.Cyanobacteria.Cyanobacteriia" "" "#70cd70" "0.43921568627451" "0.803921568627451" "0.43921568627451"
"3" "Bacteria.Cyanobacteria.Vampirivibrionia" "" "#376637" "0.215686274509804" "0.4" "0.215686274509804"
"3" "Bacteria.Acidobacteriota.Subgroup_19" "" "#cb5d6b" "0.796078431372549" "0.364705882352941" "0.419607843137255"
"3" "Bacteria.Firmicutes.Negativicutes" "" "#eb93ee" "0.92156862745098" "0.576470588235294" "0.933333333333333"
"3" "Bacteria.Firmicutes.Incertae_Sedis" "" "#5e3a5f" "0.368627450980392" "0.227450980392157" "0.372549019607843"
"3" "Bacteria.Firmicutes.uncultured" "" "#beb0bf" "0.745098039215686" "0.690196078431373" "0.749019607843137"
"4" "Bacteria.Desulfobacterota.Desulfovibrionia.Desulfovibrionales" "" "#8DCAB9" "0.5517241" "0.7931034" "0.7241379"
"4" "Bacteria.Campylobacterota.Campylobacteria.Campylobacterales" "" "#46003E" "0.2758621" "0" "0.2413793"
"4" "Bacteria.Patescibacteria.Gracilibacteria.Absconditabacteriales_.SR1." "" "#0289b6" "0.00784313725490196" "0.537254901960784" "0.713725490196078"
"4" "Bacteria.Patescibacteria.Saccharimonadia.Saccharimonadales" "" "#0289b6" "0.00784313725490196" "0.537254901960784" "0.713725490196078"
"4" "Bacteria.Cyanobacteria.Cyanobacteriia.Chloroplast" "" "#70cd70" "0.43921568627451" "0.803921568627451" "0.43921568627451"
"4" "Bacteria.Cyanobacteria.Vampirivibrionia.Gastranaerophilales" "" "#376637" "0.215686274509804" "0.4" "0.215686274509804"
"4" "Bacteria.Firmicutes.Negativicutes.Acidaminococcales" "" "#eb93ee" "0.92156862745098" "0.576470588235294" "0.933333333333333"
"4" "Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales" "" "#eb93ee" "0.92156862745098" "0.576470588235294" "0.933333333333333"
"4" "Bacteria.Actinobacteriota.Actinobacteria.Corynebacteriales" "" "#0A0A0A" "0.0384615384615385" "0.0384615384615385" "0.0384615384615385"
"4" "Bacteria.Actinobacteriota.Actinobacteria.Micrococcales" "" "#093E4F" "0.0344827586206897" "0.241379310344828" "0.310344827586207"
"4" "Bacteria.Firmicutes.Bacilli.Staphylococcales" "" "#454545" "0.269230769230769" "0.269230769230769" "0.269230769230769"
"4" "Bacteria.Firmicutes.Clostridia.Christensenellales" "" "#4E4E4E" "0.307692307692308" "0.307692307692308" "0.307692307692308"
"4" "Bacteria.Firmicutes.Clostridia.Eubacteriales" "" "#A86666" "0.66" "0.4" "0.4"
"4" "Bacteria.Firmicutes.Clostridia.Lachnospirales" "" "#66A61E" "0.4" "0.650980392156863" "0.117647058823529"
"4" "Bacteria.Firmicutes.Clostridia.Oscillospirales" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"4" "Bacteria.Firmicutes.Clostridia.Peptococcales" "" "#230023" "0.137931034482759" "0" "0.137931034482759"
"4" "Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales" "" "#FADBDB" "0.98" "0.86" "0.86"
"4" "Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales" "" "#FADBDB" "0.98" "0.86" "0.86"
"4" "Bacteria.Firmicutes.Bacilli.Izemoplasmatales" "" "#7010e3" "0.43921568627451" "0.0627450980392157" "0.890196078431372"
"4" "Bacteria.Firmicutes.Bacilli.RF39" "" "#f998cf" "0.976470588235294" "0.596078431372549" "0.811764705882353"
"4" "Bacteria.Firmicutes.Clostridia.Clostridia_UCG.014" "" "#943830" "0.580392156862745" "0.219607843137255" "0.188235294117647"
"4" "Bacteria.Firmicutes.Clostridia.Clostridia_vadinBB60_group" "" "#122185" "0.0705882352941176" "0.129411764705882" "0.52156862745098"
"4" "Bacteria.Firmicutes.Clostridia.Monoglobales" "" "#87d7f6" "0.529411764705882" "0.843137254901961" "0.964705882352941"
"5" "Bacteria.Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae" "" "#8DCAB9" "0.5517241" "0.7931034" "0.7241379"
"5" "Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae" "" "#eb93ee" "0.92156862745098" "0.576470588235294" "0.933333333333333"
"5" "Bacteria.Firmicutes.Clostridia.Oscillospirales..Eubacterium._coprostanoligenes_group" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"5" "Bacteria.Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"5" "Bacteria.Firmicutes.Clostridia.Oscillospirales.Ethanoligenenaceae" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"5" "Bacteria.Firmicutes.Clostridia.Oscillospirales.Hydrogenoanaerobacterium" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"5" "Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae" "" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"5" "Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae" "" "#daa520" "0.854901960784314" "0.647058823529412" "0.125490196078431"
"5" "Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Family_XI" "" "#daa520" "0.854901960784314" "0.647058823529412" "0.125490196078431"
"5" "Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae" "" "#daa520" "0.854901960784314" "0.647058823529412" "0.125490196078431"
"5" "Bacteria.Actinobacteriota.Coriobacteriia.Coriobacteriales.Eggerthellaceae" "" "#123561" "0.0689655172413793" "0.206896551724138" "0.379310344827586"
"5" "Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae" "" "#FFFF72" "1" "1" "0.4482759"
"5" "Bacteria.Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae" "" "#B0848D" "0.689655172413793" "0.517241379310345" "0.551724137931034"
"5" "Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Muribaculaceae" "" "#88da1b" "0.533333333333333" "0.854901960784314" "0.105882352941176"
"5" "Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae" "" "#9ec3f1" "0.619607843137255" "0.764705882352941" "0.945098039215686"
"5" "Bacteria.Firmicutes.Clostridia.Monoglobales.Monoglobaceae" "" "#960ce3" "0.588235294117647" "0.0470588235294118" "0.890196078431372"
